[ 5941.758501] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6066.932454] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6066.948480] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6066.964495] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6066.980539] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6066.996565] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.012579] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.028603] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.044623] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.060644] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.076655] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.092686] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.108699] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.124714] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.140735] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.156743] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.172754] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.188788] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.204802] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.220830] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.236864] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.252885] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.268907] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.284917] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.326059] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.342083] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.358108] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.374111] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.390132] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.406139] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.422155] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.438166] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.454185] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.470205] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.486236] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.502243] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.518254] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.534264] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.550278] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.566302] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.582328] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.598351] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.614359] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.630364] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.646386] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.662406] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.678435] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.694453] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.710484] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.726518] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.742544] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.758566] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.774577] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.790582] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.806592] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.822615] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.838620] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.854628] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.870648] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.886675] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.902707] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.918731] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.934746] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.950762] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.966787] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.982849] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6067.998877] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.014911] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.030937] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.046958] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.062978] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.079009] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.095759] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.111770] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.128208] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.144225] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.160239] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.176261] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.192278] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.208293] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.224309] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.240344] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.256373] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.272394] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.288412] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.304429] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.320459] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.336467] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.352500] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.368508] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.384592] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.400603] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.416621] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.432658] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.448669] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.464694] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.480728] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.496759] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.512785] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.528819] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.544856] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.560869] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.576881] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.592915] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.608933] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.624957] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.640968] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.656998] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.673011] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.689033] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.705046] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.721158] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.737187] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.753213] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.769228] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.785263] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.801285] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.817298] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.833358] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.849387] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.865417] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.881434] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.897456] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.913482] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.929509] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.945550] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.961572] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.977593] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6068.993627] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.009644] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.025672] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.041688] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.057694] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.073705] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.089736] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.105764] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.121793] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.137814] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.153836] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.169857] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.185880] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.201895] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.217906] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.233919] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.249948] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.266059] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.282084] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.298112] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.314132] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.330143] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.346153] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.362180] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.378214] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.394238] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.410295] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.426318] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.442357] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.458366] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.474423] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.490435] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.506446] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.522478] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.538488] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.554512] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.570523] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.586537] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.602541] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.618562] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.634607] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.650635] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.666639] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.682650] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.698660] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.714689] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.716034] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6069542214608
[ 6069.730708] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.746726] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.762751] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.778782] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.794793] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.810811] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.826830] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.842861] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.858875] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.874895] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.890914] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.906937] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.922947] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.938979] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.953951] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6069780131773
[ 6069.954985] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.963159] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6069789339255
[ 6069.963212] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6069789392665
[ 6069.963257] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6069789437875
[ 6069.963292] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6069789472448
[ 6069.966125] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6069792305984
[ 6069.971003] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6069.987030] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.003044] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.019055] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.035082] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.051178] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.067200] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.083221] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.099243] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.115260] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.131291] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.147316] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.163327] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.179350] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.195378] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.211399] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.227405] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.232728] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6070058907931
[ 6070.232874] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6070059054274
[ 6070.243437] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.259472] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.275494] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.291525] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.307559] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.317983] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6070144163055
[ 6070.323583] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.339605] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.347455] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6070173635054
[ 6070.355681] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.371708] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.387724] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.403752] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.419770] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.435782] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.451810] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.467820] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.483853] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.499881] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.515910] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.531933] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.547944] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.563967] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.579991] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.596028] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.612073] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.628092] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.644123] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.660141] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.676161] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.692185] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.708203] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.724239] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.740268] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.756288] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.772293] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.788304] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.804317] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.820331] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.836362] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.852381] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.868395] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.884423] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.900437] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.916447] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.932451] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.948477] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.964481] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.980517] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6070.996613] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.012629] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.028639] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.044829] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.060860] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.076866] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.092874] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.108892] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.124909] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.140924] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.156948] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.173016] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.189051] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.205084] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.218992] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6071045172628
[ 6071.221103] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.237128] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.253155] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.269167] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.285192] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.301216] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.317250] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.333266] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.348198] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6071174378348
[ 6071.349293] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.365308] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.381333] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.397339] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.413373] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.429380] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6071.445397] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
